ID,CURR_AGE,GENDER,ANN_INCOME,AGE_CAR,PURCHASE
87381T16JU,36,1,568922.6666666666,131,1
87383B33PI,52,0,116957.33333333333,228,0
87384W41CP,28,1,113245.0,119,1
87386C27GY,46,1,138777.0,143,0
87396D43TM,36,0,625008.0,610,1
87399Z25VU,43,1,296548.0,357,1
87401Y12AH,32,1,122878.0,413,0
87404U55VV,58,1,319677.0,273,1
87405T54HY,42,0,389312.0,77,0
87406F29MK,31,1,106365.0,882,0
87406F39GG,56,0,482482.6666666667,42,0
87406I98WC,41,1,229881.0,321,1
87406Z38IC,39,1,405596.0,406,1
87407J26HE,52,0,323914.6666666667,500,1
87413U06IL,56,1,563730.0,43,1
87413X69WA,28,1,299323.0,374,1
87422K59YP,35,0,254744.0,270,1
87423L23NS,60,1,537324.0,366,0
87424F95ZD,42,1,488541.0,465,1
87425B46VT,62,1,783919.0,70,1
87439B30YZ,46,1,691626.6666666666,898,1
87441D27MV,25,0,389706.6666666667,318,1
87441E74ML,39,1,121321.0,364,0
87442M81WA,43,1,311393.0,332,1
87442P02AJ,46,1,374434.0,415,1
87444G21BS,46,1,793808.0,221,0
87447A15AH,48,0,686509.3333333334,284,1
87450Q39IJ,33,1,170725.0,55,0
87453Y88DN,55,0,173632.0,273,0
87455Z50BC,58,0,484088.0,448,1
87459V76WT,34,1,224460.0,273,1
87462G29VV,30,0,462648.0,195,0
87463P25TZ,57,0,403549.3333333333,159,1
87464G43DZ,40,1,355392.0,219,1
87465D56ZF,47,0,338597.3333333333,422,1
87467X45XA,59,1,381702.0,229,1
87471L74ZA,57,1,617902.0,137,0
87476O57VQ,40,1,391429.0,302,1
87478A49MA,64,1,95014.0,158,0
87479O68IW,36,1,449061.0,367,1
87486I40BG,29,0,245813.33333333334,359,1
87487S02OZ,47,1,184054.0,409,0
87488N95HD,44,1,357657.0,306,1
87490Z07BG,62,1,510891.0,38,1
87491Y10WD,25,0,435574.0,408,0
87499F94RD,55,1,669113.0,60,0
87499P06HM,49,1,485552.0,429,1
87502S88YW,60,1,143419.0,64,0
87503Q55TL,36,0,403693.3333333333,881,1
87504T95OY,26,1,193590.0,539,1
87504V42ZY,40,0,757754.6666666666,403,1
87506P51RH,63,0,515170.6666666667,367,1
87506Q89RX,26,0,450000.0,221,1
87508E30CV,42,1,417231.0,267,1
87516G06XV,26,1,116567.0,377,1
87516I54VX,58,1,666007.0,364,1
87518E99OY,30,1,264281.0,225,0
87518H37KQ,37,1,190103.0,396,1
87524E46CO,64,1,755297.0,1003,1
87528B32FL,38,0,477104.0,247,0
87530R68JS,39,1,489753.0,478,1
87532F63KJ,30,1,221548.0,469,0
87534Q11MC,54,0,212410.66666666666,321,0
87543E98NR,50,1,775416.0,323,1
87543P75FO,52,1,501429.0,718,1
87544O23AG,55,0,398456.0,260,0
87545A72ZS,52,1,498719.0,496,0
87545Z02DT,65,0,310458.6666666667,90,0
87546E17RZ,40,1,461120.0,180,1
87548H31JZ,29,0,316600.6666666667,306,1
87548H47OE,37,1,525778.6666666666,320,1
87549U78YC,45,1,705952.0,292,1
87550C93GY,60,0,168162.66666666666,313,0
87551U88ZK,31,1,205202.0,224,0
87557O27RB,38,1,124199.0,473,1
87558C93UP,25,1,273833.0,232,1
87558Q29VX,64,1,333165.0,324,0
87558R11IJ,64,1,761642.0,375,1
87568I61WR,34,0,181770.66666666666,314,0
87575J80WM,35,0,428469.3333333333,319,1
87576C40FT,41,0,445136.0,320,1
87578Z63YQ,29,0,394616.0,330,0
87581U87KC,53,0,168853.33333333334,490,1
87586Q83LM,42,0,667386.6666666666,462,1
87590P50QV,57,1,568798.0,479,1
87594I57CV,65,0,213290.66666666666,223,0
87594M93UV,55,1,118407.0,190,0
87595R28YY,57,0,423322.6666666667,760,1
87596M08YT,40,1,226579.0,181,0
87604V90KB,35,0,180784.0,264,1
87606T20OZ,47,0,575682.6666666666,356,1
87611M07NV,34,0,407746.6666666667,253,1
87615E27MN,28,0,376391.3333333334,164,1
87615R53EH,34,0,175256.0,269,1
87615W44BC,58,1,543559.0,880,1
87616U44AX,53,0,277408.0,9,0
87618D48FM,36,1,729842.6666666666,546,1
87619V56CD,64,0,305341.3333333333,339,1
87619X72MI,59,0,125626.66666666667,419,0
87620C37JN,35,1,249674.0,809,1
87621F62FL,53,0,319618.6666666667,304,1
87624R78DN,44,1,298466.0,369,1
87624S15YS,35,0,312960.0,81,1
87626U97UM,39,1,133384.0,193,0
87627G67CO,29,1,169900.0,320,0
87629K77CY,52,0,145816.0,242,0
87632Q38ON,31,0,302498.6666666667,420,1
87638B53HA,54,0,476965.3333333333,100,0
87640Y01EC,27,1,154970.0,403,1
87641J34UW,42,1,164254.0,349,1
87642I58PA,52,1,522258.0,553,1
87644I25OU,58,0,151733.33333333334,300,0
87648K28XD,26,0,190365.33333333334,338,0
87655V05ZH,27,1,121343.0,503,1
87657D01FN,45,1,586912.0,846,1
87659J18HO,41,1,227846.0,345,1
87661H84CZ,44,1,659690.6666666666,401,1
87661U48AM,63,1,503517.0,183,0
87668Y91PL,31,0,296704.0,328,0
87670Q76HW,60,0,458642.6666666667,199,0
87671K25LS,57,1,153392.0,602,0
87677H94SQ,60,1,109606.0,494,0
87679O52ZU,59,1,653131.0,29,1
87680U14EF,55,0,496472.0,468,1
87683J27FX,44,1,149682.0,204,0
87686Y93EC,52,1,743445.0,698,1
87690F56JJ,31,0,326221.3333333333,219,0
87693F09SL,41,1,123013.0,498,0
87700D91LX,54,1,355454.0,207,0
87700J28ZD,59,1,230670.0,331,0
87701O30UE,48,1,680762.6666666666,108,1
87701T88TB,39,0,582685.3333333334,274,0
87705U04VY,60,1,475124.0,212,0
87708I08FO,40,0,344789.3333333333,298,1
87709F64ZE,39,0,785330.6666666666,258,1
87713C28VU,38,0,292045.3333333333,248,0
87714T75WK,46,1,213675.0,401,1
87720B58JV,50,1,700248.0,498,1
87723S46UE,52,0,149578.66666666666,15,0
87724W92PE,33,1,147866.0,306,0
87725J95QH,31,0,359546.6666666667,303,1
87727L27MP,41,0,657589.3333333334,284,0
87730A08PV,38,1,163270.0,411,1
87732N07RE,52,1,655222.0,312,0
87737X01LZ,39,1,162348.0,385,1
87744J14VA,38,0,752373.3333333334,297,0
87747N77AD,58,0,281360.0,822,0
87751R95MC,48,0,496946.6666666667,217,1
87752T47UM,37,1,335469.0,368,0
87753T32VR,49,0,645176.0,221,0
87758O33RG,52,0,420877.3333333333,581,1
87760Q34ED,58,1,308356.0,977,1
87767U84YZ,27,0,430343.3333333334,378,1
87771P07EP,42,1,646821.3333333334,372,1
87776L32VW,32,0,270005.3333333333,85,0
87779I59CM,28,0,193202.66666666666,16,1
87781T45AI,48,1,308505.0,232,1
87781Z98FI,30,1,208547.0,254,0
87785S30QB,41,1,707010.6666666666,743,1
87787U19ZS,55,1,317301.0,250,1
87788S50UL,43,0,759501.3333333334,309,0
87788W25HP,48,0,368096.0,534,0
87790H17DW,63,0,105240.0,234,0
87791G06EL,29,1,110488.0,461,1
87795B33HY,37,0,504856.0,297,0
87795Q18GB,25,0,317304.0,357,0
87800A44GX,55,1,639711.0,20,1
87801C15HT,41,1,442719.0,450,1
87804A97MI,53,1,403155.0,194,0
87807L41ZD,32,0,462264.0,22,0
87811B67UZ,47,0,305906.6666666667,242,0
87811X56SC,41,0,481824.0,7,0
87815U73KA,43,1,161281.0,415,1
87816H55TX,65,0,462912.0,237,1
87820R34UE,40,1,336060.0,216,1
87821P08QB,40,1,679362.6666666666,436,1
87823F70DS,32,1,256603.0,800,1
87824G11QK,50,0,450877.3333333333,496,1
87829P71EF,60,0,510472.0,335,0
87833V14TW,47,0,280152.0,809,1
87835M05XG,57,0,108117.33333333333,146,1
87835U54EE,33,0,170725.33333333334,340,1
87837G84BF,46,1,669880.0,112,0
87839J59FW,43,1,283620.0,235,1
87844F46ET,48,1,357809.0,215,1
87844O52HE,56,1,727853.0,685,1
87846N76PU,46,1,252113.0,318,1
87847C70FT,31,1,157384.0,236,1
87851K53BQ,42,1,154558.0,404,1
87853Y89UP,56,1,781488.0,664,1
87854K04XX,60,1,432784.0,497,0
87855G38WK,34,1,122147.0,32,0
87861I15HE,52,0,489893.3333333333,433,1
87863V22DQ,52,0,216928.0,261,1
87867T91CJ,56,0,463480.0,335,0
87875F27HE,64,1,570376.0,512,1
87876E99CF,59,1,394961.0,436,1
87879V87RM,43,1,331271.0,286,1
87884Y13QR,37,1,181794.0,225,1
87885J30WQ,34,1,204767.0,93,1
87890E04QB,63,1,462920.0,379,1
87891A69PV,40,0,541554.6666666666,339,0
87892F05OP,50,0,448480.0,367,1
87892Z58PN,28,0,374858.6666666667,328,0
87895Q60AP,26,1,210313.0,482,1
87895Z84SY,43,1,208596.0,261,1
87897X09KR,63,0,167757.33333333334,324,0
87907L76BN,31,0,323573.3333333333,218,1
87908F44GO,54,0,378768.0,524,1
87912C24UP,57,0,408026.6666666667,296,1
87916V64FD,32,0,487261.3333333333,268,0
87919F64YN,39,1,791637.3333333334,748,1
87926F51SZ,55,1,664770.0,379,1
87928O78HT,39,1,237492.0,444,0
87929G18PE,27,0,435069.3333333333,162,0
87937P94RH,43,1,708981.3333333334,657,0
87938B67PS,57,0,523314.6666666667,445,1
87938K92FD,32,0,149181.33333333334,305,0
87940G98RX,46,1,380558.0,438,1
87941C81KQ,27,0,243069.33333333334,234,0
87944S03EC,52,1,92419.0,278,0
87949B38TW,35,0,479960.0,375,1
87952B95SR,53,1,220811.0,505,1
87955P73GO,30,0,326614.6666666666,109,1
87959P44FB,59,1,561901.0,308,0
87965R18BR,32,1,271636.0,271,0
87969Z76GA,25,0,327666.6666666667,227,0
87971L49TH,60,1,103470.0,238,0
87972T62FL,26,1,148071.0,83,0
87977V56SE,26,1,232540.0,334,1
87978I73GX,30,0,348106.3333333334,212,1
87980R88VH,42,1,306135.0,314,1
87981S75IG,46,1,294777.0,309,1
87981W47ST,44,1,615552.0,948,1
87982M75IE,54,1,254135.0,81,0
87982X29HN,45,1,115205.0,331,0
87983Y99IS,27,1,161908.0,748,1
87988N01BA,62,1,314911.0,357,0
87988P31WN,27,1,214355.0,28,1
87990I63WH,64,0,317805.3333333333,1000,1
87997E22WE,52,1,468901.0,400,0
87999F69DQ,43,0,637840.0,304,1
87999P85SZ,60,1,560917.0,230,0
88000T51DH,40,1,425449.0,358,0
88005L08AE,34,0,467674.6666666667,342,1
88006O57IM,49,0,307114.6666666667,709,1
88008M79MR,64,0,160586.66666666666,477,1
88009F83QF,27,1,103198.0,364,1
88010O53YK,53,0,154776.0,300,0
88013E27RR,29,1,218240.0,199,1
88014G97SN,27,1,248364.0,33,1
88014Q05PC,33,0,441036.6666666666,420,0
88015U86AC,29,0,277944.0,285,0
88016X44AV,64,1,575889.0,225,1
88017D89JW,52,0,484184.0,107,0
88023V65OC,47,0,603314.6666666666,357,0
88025S80IR,33,0,287818.6666666667,369,0
88027L32DH,53,1,486620.0,621,1
88028E24PU,52,1,414261.0,426,0
88028M32MG,65,1,367056.0,265,0
88030B17JC,26,1,297469.0,415,1
88031L53TV,50,1,561306.6666666666,593,1
88033S31RK,54,1,683422.0,215,0
88035R79BP,46,1,514808.0,290,1
88036Y18EG,64,1,693283.0,401,1
88038F67FB,58,1,368857.0,275,1
88038R22SW,30,0,290426.6666666667,218,0
88041U00MS,25,0,167432.0,302,1
88046N09DH,25,1,178059.0,941,1
88047Y47SU,52,0,195984.0,321,0
88052M55NO,37,1,272823.0,244,0
88059S87ZX,27,1,122671.0,249,0
88059W42HM,37,0,303938.6666666667,191,0
88062B27AK,36,0,336610.6666666667,268,0
88062K28TR,30,0,451673.3333333334,306,0
88067D15LX,42,1,499488.0,363,1
88069M90ZT,48,0,371616.0,344,1
88069R95GA,43,1,156187.0,220,1
88070F94YR,43,0,671608.0,498,1
88070T22NX,57,1,390336.0,291,1
88075Q54OQ,53,1,266025.0,217,1
88076A66VO,43,1,517544.0,230,1
88097P93BR,65,1,298524.0,623,1
88102B65BL,58,0,497480.0,479,1
88107S66UH,34,0,351565.3333333333,347,0
88109G61IV,65,0,487549.3333333333,527,1
88111J11OW,41,0,272224.0,411,1
88111T89RO,49,1,526274.6666666666,496,1
88112F80UY,61,1,184696.0,399,1
88116H68MA,34,0,393418.6666666667,443,0
88116N68EB,38,1,458135.0,426,0
88119C79IX,45,1,309991.0,369,1
88122U35TV,38,1,643837.3333333334,282,1
88124Q62XM,45,1,395741.0,141,1
88131Q12ET,33,0,164493.33333333334,433,1
88141B27IZ,53,1,124219.0,777,0
88149W30QE,57,1,427451.0,77,1
88154S11TC,50,1,122592.0,274,1
88156A61EX,37,1,410036.0,231,0
88159P53ZC,45,1,354515.0,341,1
88163I34BW,58,1,101071.0,307,0
88164K21DY,55,1,401864.0,259,0
88167W30MS,27,1,138352.0,453,1
88169K77ED,31,1,196968.0,441,1
88170J78OL,37,1,111116.0,381,1
88171E92RD,34,1,224337.0,198,1
88174W80OC,36,1,332537.0,342,0
88178F81GT,39,1,533768.0,433,1
88179H31ZR,33,1,212777.0,262,1
88185F44PE,61,0,527706.6666666666,463,1
88186H47VA,36,1,164984.0,217,1
88187D87OO,35,1,193002.0,752,1
88188A05MO,32,0,339384.0,446,1
88189V44HI,33,0,385096.0,308,1
88189X67XF,29,1,141461.0,214,0
88190K83JK,48,0,366629.3333333333,415,1
88190M48NI,41,1,273963.0,292,1
88191M73ZW,26,1,289829.0,236,0
88192I31QG,31,0,333237.3333333333,245,0
88194G95JH,41,1,246683.0,423,0
88196K93JE,31,0,412197.0,407,1
88196V02BG,30,1,160047.0,71,0
88203U53NF,56,1,390393.0,213,0
88204X06KF,38,0,291485.3333333333,407,1
88207P36YN,25,1,116900.0,475,1
88210E15QY,65,0,156754.66666666666,410,1
88212I57ZI,45,0,773946.6666666666,719,1
88212L52JV,53,0,166597.33333333334,391,1
88226O54BV,26,1,255232.0,355,1
88232I65BC,32,1,292316.0,307,0
88232W22IU,33,1,214531.0,341,0
88235P45VG,27,1,112923.0,425,0
88239H36SW,41,1,251522.0,423,0
88239Q17GT,64,0,500576.0,433,1
88243F10XJ,35,0,477802.6666666667,250,1
88244E35FJ,47,1,748874.6666666666,828,1
88244S88MK,65,1,412264.0,315,0
88244Z07HO,56,0,501210.6666666667,57,0
88244Z78DK,61,1,258301.0,236,1
88246A50VT,48,1,444807.0,454,1
88249O02ZN,27,0,405522.6666666667,312,0
88253M20DW,58,0,84048.0,261,0
88256S38PK,50,1,403247.0,195,1
88257V80FC,51,1,511886.0,926,1
88258I84IE,34,1,119757.0,466,0
88259A45JV,33,0,410538.3333333334,338,1
88259G77PF,31,1,281567.0,293,0
88261P46LF,59,0,213722.66666666666,135,0
88271S26EC,44,0,452792.0,342,1
88273S13FU,50,1,463365.0,327,1
88275V02WZ,56,0,482514.6666666667,102,0
88277K69CC,51,0,101661.33333333333,222,0
88277R70RM,46,0,277453.3333333333,205,0
88278H89PP,51,0,252394.66666666666,185,0
88281F95LL,54,0,103186.66666666667,742,0
88281T00FB,31,0,341352.0,241,1
88282V91JX,40,1,262812.0,255,1
88284R74NG,34,0,455350.0,304,0
88295Y09ZU,61,1,232551.0,448,1
88296C69AZ,50,0,315581.3333333333,166,0
88296G81OM,35,0,475104.0,303,0
88296Z93YK,28,1,267390.0,408,1
88303K62OX,36,1,124570.0,360,0
88305G12UT,48,1,330199.0,337,1
88310P04FQ,37,0,749850.6666666666,255,0
88318X30DX,42,1,609930.6666666666,957,1
88321K92LP,59,0,282634.6666666667,186,0
88327V26QI,29,1,120738.0,1012,1
88328S53LD,42,1,591930.6666666666,894,1
88330O73IL,53,0,335576.0,226,1
88332X16QT,60,0,407152.0,250,0
88335Y93BT,59,1,225689.0,379,1
88336A57AK,44,1,463544.0,387,1
88339O75XI,28,0,284765.3333333333,500,1
88347A40ZI,49,0,757093.3333333334,3,0
88354J44AY,35,0,352170.6666666667,298,1
88360V18WF,51,1,661802.0,883,1
88362D95PG,37,0,322074.6666666667,834,1
88365A31RL,25,0,498629.3333333333,421,1
88365O57QS,36,1,698837.3333333334,276,1
88368C11KB,56,0,519981.3333333333,917,1
88369B04GN,46,0,789826.6666666666,473,1
88371M50DL,61,0,206944.0,337,0
88378L79NI,60,0,296869.3333333333,409,1
88381E16EA,62,0,307338.6666666667,339,0
88392E57NP,65,0,445533.3333333333,756,1
88394T29OO,43,1,252061.0,396,1
88395C07VW,61,0,85730.66666666667,412,1
88403H23LS,46,0,489661.3333333333,175,0
88407M28JY,33,0,430317.3333333333,300,0
88409P42CI,60,1,208895.0,222,1
88413F67TQ,56,1,329049.0,459,1
88414A36KC,38,1,250765.0,373,1
88414E97EZ,64,1,535685.0,534,1
88417R87MY,27,1,195995.0,278,1
88417T71XB,50,1,126765.0,201,0
88418F73DD,38,0,330658.6666666667,64,0
88418Q10MJ,54,0,81456.0,19,0
88420M84RM,56,0,295181.3333333333,405,1
88421P19FH,46,1,416307.0,201,1
88423I28NL,54,1,77991.0,256,0
88427N22NO,31,1,290282.0,424,1
88429F05ZV,49,0,393008.0,223,1
88431W10DD,29,1,234830.0,395,1
88432G81RS,55,0,445882.6666666667,365,1
88435O05XY,26,0,408301.3333333333,250,0
88437A24IE,35,1,277669.0,581,1
88439X39VT,44,0,272922.6666666667,588,1
88440V98SI,44,0,440128.0,905,1
88443P34SE,37,1,356773.0,415,1
88444D08ZM,49,0,347453.3333333333,223,0
88445I77GU,63,0,439141.3333333333,799,1
88447E97NS,47,0,537685.3333333334,323,1
88447W07IM,39,0,415352.0,363,1
88454O99CJ,51,0,430962.6666666667,149,1
88457Q27BS,61,1,227628.0,224,1
88457U56QH,56,0,485120.0,95,0
88458V23MM,25,0,470661.3333333333,423,1
88462F92GR,25,1,104927.0,779,1
88464K76PG,61,0,222781.33333333334,354,1
88467Q51JT,25,1,181840.0,233,0
88471W50WX,44,0,785778.6666666666,217,1
88475U90YF,46,1,569309.3333333334,170,0
88477J54VV,34,0,349112.0,224,0
88478Q46WZ,56,1,511324.0,214,1
88478T94FN,45,1,551909.3333333334,480,1
88491B02NX,35,0,236925.33333333334,421,1
88494L84DO,53,1,745249.0,236,1
88497F14YT,25,0,429050.6666666667,370,1
88500A20ID,28,0,191781.33333333334,304,1
88503R26KL,52,0,204557.33333333334,875,1
88508G85PW,33,0,370378.6666666667,221,1
88509B28RB,25,1,206247.0,324,1
88509F08GR,37,1,344632.0,278,1
88510W52KR,57,0,106749.33333333333,220,1
88523F10SJ,52,0,209690.66666666666,314,0
88528F08CC,65,0,98664.0,414,0
88531K62DV,51,1,159671.0,233,0
88532J27VE,64,1,676912.0,380,1
88533P45DC,49,0,772949.3333333334,45,0
88535N24HC,50,0,435898.6666666667,510,1
88538A53FA,25,1,241717.0,689,1
88538C36LY,36,1,116853.0,258,0
88538H73XX,44,1,272240.0,487,1
88540K58JX,26,0,361197.3333333333,258,1
88542F95TB,49,1,185476.0,38,0
88544Q02PJ,52,1,161666.0,367,1
88545G55HV,33,1,177323.0,302,0
88546K09IU,58,1,728373.0,376,1
88549B29RL,50,0,267730.6666666667,749,0
88553T21PP,41,1,453258.0,441,0
88554T20LK,42,0,444568.0,814,1
88559J90NM,53,0,143978.66666666666,769,0
88560I85GX,34,1,132917.0,843,0
88565M25VG,40,1,423444.0,411,1
88567W80YK,36,1,727549.3333333334,459,1
88567W99OK,46,1,731813.3333333334,129,1
88571E41YZ,36,1,175770.0,359,1
88572S16UU,55,1,484665.0,468,0
88576D06ZE,31,1,204584.0,272,1
88578V36UB,61,1,427365.0,760,1
88583U50XJ,41,0,593410.6666666666,331,0
88584H43TF,52,1,198491.0,467,0
88585I33JN,34,0,348621.3333333333,218,0
88587Y91OD,45,1,373183.0,437,1
88598D22MX,64,1,560380.0,373,1
88599G83KI,43,1,313286.0,140,1
88600M00WR,50,1,406224.0,132,1
88601I25AJ,41,1,396671.0,212,0
88602X13ZT,31,0,156618.66666666666,479,1
88603B47YE,34,1,106547.0,253,0
88603B82QA,46,1,751797.3333333334,154,1
88603U12WJ,61,1,795252.0,455,1
88607B59SN,50,1,230379.0,184,0
88608U10BI,38,0,548989.3333333334,311,1
88609G70XL,47,1,430093.0,384,1
88611P77PA,37,0,667669.3333333334,209,0
88612U26XQ,35,0,190592.0,312,0
88613F16SD,64,1,176036.0,958,1
88614U61SD,31,0,259498.66666666666,252,1
88616Q48VM,37,1,182396.0,438,1
88622Z42IL,55,0,97530.66666666667,384,0
88624T82OI,53,0,194128.0,332,0
88625C69TO,29,1,150766.0,874,1
88626V55QL,51,1,519861.0,475,1
88628X91DE,60,1,382597.0,850,1
88632F75LW,54,0,248912.0,27,0
88632V15NX,50,1,763293.3333333334,95,1
88633A66XF,28,0,360813.3333333334,224,0
88635R49HO,41,1,454706.0,418,1
88637N22QK,50,1,193557.0,364,1
88642S20HR,36,0,528328.0,247,0
88645Y19HZ,50,0,774880.0,245,1
88646D49NK,46,0,444600.0,177,0
88650O35IV,52,0,270258.6666666667,749,1
88650Y43GP,51,1,797359.0,373,0
88651I41IS,28,1,208529.0,753,1
88654X59BA,42,1,353391.0,476,1
88658C00TA,43,0,762824.0,444,1
88666D64FE,48,0,494200.0,341,1
88667A77GO,56,1,89018.0,396,0
88669I10HG,56,0,282178.6666666667,320,0
88672Z21UK,55,0,501525.3333333333,47,0
88673S33ER,43,1,664242.6666666666,353,1
88675Q90WB,44,1,742589.3333333334,142,0
88677L48XF,47,1,103670.0,228,0
88677W43OZ,36,0,283381.3333333333,552,0
88680C76MG,25,0,219808.0,494,0
88681F49LA,42,0,342832.0,472,1
88682R97LK,59,0,342618.6666666667,207,1
88683T82NF,62,1,432514.0,724,1
88684K26ZV,33,0,204666.66666666666,95,0
88685T22PQ,47,1,769237.3333333334,849,1
88686Z33PY,34,1,174153.0,306,1
88687H07MA,26,0,437170.6666666667,271,0
88690B41LM,48,1,412708.0,400,1
88691X32DQ,58,0,189634.66666666666,475,1
88695C44ED,61,0,391320.0,159,1
88696Y26SI,45,0,399613.3333333333,378,1
88697V25NT,49,1,303933.0,229,0
88698I62PR,55,0,276570.6666666667,354,0
88698Y63BU,25,0,237765.33333333334,235,1
88700E59DB,29,1,227373.0,594,0
88701D13IT,46,1,625277.3333333334,53,0
88701H39LN,34,0,448661.3333333333,456,1
88701P35UH,41,1,157808.0,489,1
88706C33TZ,33,1,149393.0,230,0
88713Q50OX,29,1,211170.0,79,1
88717U40RN,41,1,100881.0,338,0
88727H62ZZ,47,0,365757.3333333333,680,1
88731M26QK,52,0,398264.0,285,0
88733K52RP,55,1,530900.0,392,1
88736O46PC,33,1,273327.0,690,1
88745G76ZV,32,0,490666.6666666667,337,1
88749E27ZN,29,0,275832.0,281,1
88749V95PM,62,1,602583.0,407,1
88751O24OP,42,1,412514.0,438,1
88752J08ID,34,1,181698.0,344,1
88754V30XU,42,1,535360.0,729,1
88755N08GO,39,1,699832.0,42,0
88757L26NC,57,0,246944.0,512,1
88760Z41LD,63,1,698588.0,337,0
88761T47VI,58,0,387338.6666666667,152,0
88765Z79HH,42,1,441511.0,468,1
88771Q37IC,49,1,497541.0,217,1
88771Z87XM,32,1,171221.0,136,0
88773K57EC,64,1,82221.0,338,0
88777C47LE,60,0,473368.0,108,1
88778A92YY,33,1,201258.0,259,0
88781I04MI,41,0,321410.6666666667,477,0
88781N60MT,60,1,304191.0,531,0
88785K85AQ,42,1,466913.0,320,0
88785Q61HV,26,1,129942.0,906,0
88785V56LI,60,1,343491.0,258,0
88785V83BW,46,1,205954.0,481,1
88786D58DD,60,1,315153.0,627,1
88789Y87VF,37,1,108033.0,412,1
88792G14MH,56,0,189157.33333333334,859,1
88792U51WB,60,1,155503.0,984,1
88793D41LW,38,1,124788.0,426,0
88793M71TA,49,1,197960.0,407,0
88799R43LM,61,1,524416.0,272,0
88801P83JZ,65,1,436972.0,208,1
88802E16BO,54,1,279187.0,214,1
88803L08UD,51,1,327827.0,350,0
88803R79GO,55,1,680456.0,353,0
88805K62OP,33,0,464749.3333333333,78,0
88808K51YH,27,0,432274.3333333334,256,0
88808Q94VZ,42,1,777533.3333333334,93,0
88810I57SO,62,1,725289.0,262,1
88811F53GP,65,1,696379.0,419,1
88811U09PM,55,0,240429.33333333334,266,0
88813E66YF,56,1,161532.0,61,0
88814F07TQ,59,0,111610.66666666667,1,0
88814X30PJ,50,0,479968.0,235,1
88815I33RL,50,1,276122.0,458,1
88815S49IF,42,0,481834.6666666667,325,0
88816V18IA,26,1,155463.0,328,1
88818G24ZX,33,1,136296.0,131,0
88825D24WF,54,1,465710.0,980,1
88825N13AX,42,1,375236.0,301,1
88828G94II,26,0,232680.0,380,1
88828Z78WT,50,1,185266.0,263,0
88829Y09AU,44,1,576514.6666666666,171,1
88830B37XK,46,1,476843.0,328,0
88832C23RX,44,1,177934.0,298,0
88837C64KF,61,1,523740.0,93,0
88838I65PE,28,1,130821.0,70,0
88839A20GI,53,0,461429.3333333333,100,0
88839U89TN,60,1,661084.0,596,1
88846N71DY,43,1,224734.0,135,1
88846Q05IP,59,1,595288.0,773,1
88847F66SO,44,1,608570.6666666666,410,0
88849F07YA,57,0,506738.6666666667,39,0
88852K46BV,56,0,398962.6666666667,180,0
88852T36DF,26,0,375000.0,383,1
88855N17OG,58,1,530000.0,217,0
88855R79DP,34,1,120503.0,454,1
88857C15HV,47,0,498757.3333333333,328,0
88870X47XM,27,0,148338.66666666666,163,0
88875E72FR,63,0,229122.66666666666,39,1
88875L89WA,44,1,782066.6666666666,407,1
88877Z62LA,58,1,753101.0,309,1
88881F37HR,26,0,382826.6666666667,434,1
88881I86OQ,42,0,382450.6666666667,459,1
88882T13BM,59,0,385258.6666666667,330,0
88892P48OC,59,0,158381.33333333334,65,0
88894T58ZZ,59,1,273874.0,303,0
88895D32YB,63,0,469552.0,250,0
88896K44QQ,33,0,304133.6666666667,270,1
88896X24WU,29,1,275942.0,315,1
88896Y61ZF,31,0,401570.6666666667,217,0
88898H27FM,50,1,760541.3333333334,169,0
88898L22SW,34,1,276358.0,264,1
88904T62MZ,39,1,330128.0,361,0
88907D56HD,35,1,209325.0,132,1
88908X33AD,35,0,333072.3333333334,298,0
88909B86DE,43,0,496858.6666666667,160,0
88909W42UY,56,0,170938.66666666666,328,0
88909X31JX,25,1,137095.0,107,0
88910M73TE,61,1,770148.0,219,0
88910Z75OH,27,0,414441.3333333334,240,1
88911C65AM,54,0,261074.66666666666,241,0
88913G51TD,64,0,430810.6666666667,944,1
88913W76AM,38,1,121629.0,373,0
88914H67HY,62,1,402584.0,423,0
88916H05JH,57,0,230312.0,610,1
88918T54YD,49,1,370768.0,415,1
88919M68VF,59,1,290790.0,838,1
88922E12VT,27,0,321090.6666666667,204,0
88923K40IR,62,1,685196.0,573,1
88926Z36LN,59,1,576985.0,173,0
88932D93KO,56,0,245560.0,253,0
88933G81UF,27,0,494458.6666666667,209,0
88936E81LP,46,1,154052.0,447,1
88936M64JX,64,1,637842.0,305,0
88938Z28ZU,25,1,178909.0,744,0
88940U76DM,63,1,139675.0,334,0
88942S04LC,28,0,391136.0,500,0
88947E13GH,60,0,213472.0,510,1
88949D71GQ,30,0,419246.3333333334,244,0
88952E69VG,37,0,574000.0,237,0
88953Z41MP,63,1,118541.0,128,0
88955H97MM,25,0,304823.6666666667,385,1
88955O01QI,54,1,326430.0,453,1
88960Q09GW,54,1,328046.0,817,0
88963O38TQ,50,1,364223.0,208,0
88967F41KN,48,1,228662.0,376,1
88968N05PT,50,1,481071.0,451,1
88969J91FV,58,0,182112.0,385,1
88971G88VZ,61,1,395592.0,208,0
88971J87WT,51,0,95938.66666666667,274,0
88974T58IG,43,1,583552.0,132,0
88977F16EG,52,1,248164.0,338,0
88979V52ZD,25,1,103963.0,231,1
